#,PLAYER,Team,Positions,Age,Value,Name,original_key,metadata,injury_body_part,depth_chart_order,sportradar_id,team_abbr,oddsjam_id,birth_date,active,stats_id,search_last_name,espn_id,full_name,search_rank,years_exp,player_id,fantasy_data_id,kalshi_id,yahoo_id,practice_participation,injury_start_date,depth_chart_position,injury_notes,status,gsis_id,competitions,age,practice_description,news_updated,hashtag,player_shard,last_name,birth_city,rotoworld_id,weight,team_changed_at,injury_status,sport,fantasy_positions,birth_country,team,opta_id,height,swish_id,college,search_full_name,first_name,high_school,position,pandascore_id,rotowire_id,birth_state,search_first_name,number,id,fullName,experience
492,Ochai Agbaji,TOR,"SG,SF",25.5,218.48504008314012,Ochai Agbaji,2434,{'channel_id': '1113936518977683456'},,3.0,a7466782-6f87-414f-9458-7fea82922e00,,59138AF7263E,2000-04-20,True,,agbaji,,Ochai Agbaji,498.0,3.0,2434,20002861.0,849da2e4-3bde-4565-bcbd-a029b62352f3,,,,SF,,ACT,,[],25.0,,1762187406044.0,#ochaiagbaji-NBA-TOR-30,4,Agbaji,,,215,,,nba,"['PG', 'SF', 'SG']",,TOR,,77,1132831.0,Kansas,ochaiagbaji,Ochai,Oak Park (MO),SG,,5683.0,,ochai,30.0,4397018,Ochai Agbaji,3.0
493,Chris Paul,LAC,PG,40.5,214.04924625001877,Chris Paul,1339,{'channel_id': '1113936516607901696'},,3.0,942c53e3-7268-44e3-b0a9-fdff55a72c03,,5B915DA90968,1985-05-06,True,,paul,,Chris Paul,151.0,20.0,1339,20000664.0,0092f029-017b-48d0-8ab4-705abe0ee391,,,,PG,,ACT,,[],40.0,,1762476601763.0,#chrispaul-NBA-LAC-3,3,Paul,,,175,,,nba,['PG'],,LAC,,72,229598.0,Wake Forest,chrispaul,Chris,West Forsyth (NC),PG,,2584.0,,chris,3.0,2779,Chris Paul,20.0
494,Caleb Houstan,ATL,"SG,SF",22.8,209.62255148755503,Caleb Houstan,2478,{'channel_id': '1113936539273920512'},,5.0,968ecb8b-c8b6-4fe1-a606-346f7a82a7c1,,A81467274E90,2003-01-09,True,,houstan,,Caleb Houstan,,3.0,2478,20002908.0,,,,,SF,,TWO-WAY,,[],22.0,,1762358719827.0,#calebhoustan-NBA-ATL-33,1,Houstan,,,205,,,nba,"['SF', 'SG']",,ATL,,80,1324361.0,Michigan,calebhoustan,Caleb,Montverde Academy (FL),SF,,5718.0,,caleb,33.0,4433623,Caleb Houstan,3.0
495,Dalen Terry,CHI,"SG,SF",23.3,205.20491854261127,Dalen Terry,2433,{'channel_id': '1113936485112872960'},,4.0,39d205a6-5a8e-4656-9565-87a8e95ee411,,423EEE6E8E6A,2002-07-12,True,,terry,,Dalen Terry,,3.0,2433,20002897.0,d4740e21-0c79-4424-a03e-0b17e213a846,,,,PF,,ACT,,[],23.0,,1762353619396.0,#dalenterry-NBA-CHI-7,3,Terry,,,195,,,nba,"['SF', 'SG']",,CHI,,78,1239611.0,Arizona,dalenterry,Dalen,Hillcrest Prep (AZ),SF,,5724.0,,dalen,7.0,4433159,Dalen Terry,3.0
496,Davion Mitchell,MIA,PG,27.2,200.79631039035667,Davion Mitchell,2301,{'channel_id': '1113936517824249856'},,1.0,38a9b2cc-008e-406b-ad5a-87e0e54f93b7,,C2874359D42A,1998-09-05,True,,mitchell,,Davion Mitchell,471.0,4.0,2301,20002664.0,1973aa06-c381-4a82-9bfd-7dd65f09a2fa,,,,PG,,ACT,,[],27.0,,1762268412555.0,#davionmitchell-NBA-MIA-45,4,Mitchell,,,202,,,nba,['PG'],,MIA,,72,1061659.0,Baylor,davionmitchell,Davion,Liberty County (GA),PG,,5354.0,,davion,45.0,4278053,Davion Mitchell,4.0
497,Kelly Olynyk,SA,"PF,C",34.6,196.39669023241004,Kelly Olynyk,1282,{'channel_id': '1113936518625361920'},,3.0,8e288d6e-50b8-404b-812b-823ae5bab61f,,C6ACD7DB6616,1991-04-19,True,,olynyk,,Kelly Olynyk,476.0,12.0,1282,20000564.0,72670315-7b9d-4dc1-ac5a-f3675f4ab19d,,,,C,,ACT,,[],34.0,,1762560653789.0,#kellyolynyk-NBA-SAS-8,8,Olynyk,,,240,,,nba,"['C', 'PF']",,SAS,,84,514882.0,Gonzaga,kellyolynyk,Kelly,South Kamloops (CAN),PF,,3443.0,,kelly,8.0,2489663,Kelly Olynyk,12.0
498,Talen Horton-Tucker,CHI,"SG,SF",25.0,192.0060214950081,Talen Horton-Tucker,2043,{'channel_id': '1145514485147009024'},,,b0b79700-15f3-4981-8d81-73534bbdd0ab,,FE95313DCD26,2000-11-25,True,,hortontucker,,Talen Horton-Tucker,554.0,5.0,2043,20002303.0,,,,,,,FA,,[],24.0,,1744902948081.0,#talenhortontucker-NBA-FA,9,Horton-Tucker,,,234,,,nba,"['SF', 'SG']",,,,76,1132824.0,Iowa State,talenhortontucker,Talen,Neal F. Simeon Career Academy (IL),SF,,4821.0,,talen,,4396991,Talen Horton-Tucker,5.0
499,Dorian Finney-Smith,HOU,"SF,PF",32.5,187.62426782716284,Dorian Finney-Smith,1728,{'channel_id': '1113936501776842752'},Ankle,2.0,426357dc-340b-4d89-8e3b-7d6b4022b460,,8C7E63063F9B,1993-05-04,True,,finneysmith,,Dorian Finney-Smith,619.0,9.0,1728,20001757.0,7e8c7e38-aafa-430a-9e29-018d4850476c,,,,PF,Surgery,ACT,,[],32.0,,1762470901682.0,#dorianfinneysmith-NBA-HOU-2,2,Finney-Smith,,,220,,Out,nba,"['PF', 'SF']",,HOU,,79,606701.0,Florida,dorianfinneysmith,Dorian,I.C. Norcom (VA),SF,,3911.0,,dorian,2.0,2578185,Dorian Finney-Smith,9.0
500,Russell Westbrook,SAC,PG,37.0,183.2513930988698,Russell Westbrook,1434,{'channel_id': '1113936520533770240'},,1.0,74a45eed-f2b0-4886-ae71-d04cf7d59528,,B4E36C04AAB5,1988-11-12,True,,westbrook,,Russell Westbrook,146.0,17.0,1434,20000877.0,91053668-891b-464a-8249-ccbad9903b85,,,,SG,,ACT,,[],36.0,,1762448704195.0,#russellwestbrook-NBA-SAC-18,8,Westbrook,,,200,,,nba,['PG'],,SAC,,76,329830.0,UCLA,russellwestbrook,Russell,Leuzinger (CA),PG,,2932.0,,russell,18.0,3468,Russell Westbrook,17.0
501,Spencer Dinwiddie,CHA,"PG,SG",32.6,178.88736139931825,Spencer Dinwiddie,1516,{'channel_id': '1121166640088633344'},,,8426ab40-888d-4f89-976c-cd9e23717653,,2D1810152804,1993-04-06,True,,dinwiddie,,Spencer Dinwiddie,542.0,11.0,1516,20000816.0,,,,,,,FA,,[],32.0,,1760634930088.0,#spencerdinwiddie-NBA-FA,5,Dinwiddie,,,215,,,nba,"['PG', 'SF', 'SG']",,,,77,602411.0,Colorado,spencerdinwiddie,Spencer,William Howard Taft (CA),SG,,3616.0,,spencer,,2580782,Spencer Dinwiddie,11.0
502,Al Horford,GS,"PF,C",39.4,174.53213703511392,Al Horford,1257,"{'channel_id': '1113936515051814912', 'injury_override_regular_2020_5': 'Out'}",Foot,2.0,cf3a87ec-c2f7-42e8-9698-6f8b2ba916a9,,BC9062226AF4,1986-06-03,True,,horford,,Al Horford,183.0,18.0,1257,20000603.0,92abd54e-0cbb-43ea-b4be-abcb4f5e2104,,,,PF,Soreness,ACT,,[],39.0,,1762568454674.0,#alhorford-NBA-GSW-20,3,Horford,,,240,,Out,nba,"['C', 'PF']",,GSW,,80,280587.0,Florida,alhorford,Al,Grand Ledge (MI),PF,,2816.0,,al,20.0,3213,Al Horford,18.0
503,Vasilije Micic,MIL,"PG,SG",31.8,170.1856845285365,Vasilije Micic,2638,{'channel_id': '1113936499767771136'},,,6dba15f0-f107-4eb5-bc20-5f67316df9d5,,24949FB93F61,1994-01-13,True,,micic,,Vasilije Micić,639.0,1.0,2638,20002643.0,,,,,,,FA,,[],31.0,,1751945721907.0,#vasilijemicic-NBA-FA,2,Micić,,,188,,,nba,"['PG', 'SG']",,,,75,830652.0,,vasilijemicic,Vasilije,,PG,,3601.0,,vasilije,,3102532,Vasilije Micic,1.0
504,Rayan Rupert,POR,"PG,SG",21.4,165.84796861580253,Rayan Rupert,2615,{'channel_id': '1113936533078933504'},,3.0,02d782f9-c33b-4ebb-a7f2-7f19cfafaf89,,CE0B782BFD67,2004-05-31,True,,rupert,,Rayan Rupert,409.0,2.0,2615,20003048.0,9b1d114b-c1a7-455b-bb66-f6b74d7bec51,,,,PG,,ACT,,[],21.0,,1752983758891.0,#rayanrupert-NBA-POR-21,0,Rupert,,,205,,,nba,"['PG', 'SF', 'SG']",,POR,,79,1433295.0,,rayanrupert,Rayan,,SG,,5936.0,,rayan,21.0,5099752,Rayan Rupert,2.0
505,Larry Nance Jr.,CLE,"PF,C",32.8,161.51895424534268,Larry Nance,1620,{'channel_id': '1113936511553765376'},,2.0,ad389979-d1d5-4f26-ad64-3e516b3373a3,,F203398D6E87,1993-01-01,True,,nance,,Larry Nance,209.0,10.0,1620,20001457.0,e92aa777-3acd-4bce-a1cb-c734771fb903,,,,C,,ACT,,[],32.0,,1762385422474.0,#larrynance-NBA-CLE-22,8,Nance,,,245,,,nba,"['C', 'PF']",,CLE,,78,603640.0,Wyoming,larrynance,Larry,Revere (OH),C,,3723.0,,larry,22.0,2580365,Larry Nance Jr.,10.0
506,Mike Conley,MIN,PG,38.1,157.19860657611753,Mike Conley,1200,{'channel_id': '1113936502905110528'},,2.0,460b7264-b98f-483e-b841-59a18c2e4d67,,7D607FD7AC73,1987-10-11,True,,conley,,Mike Conley,207.0,18.0,1200,20000635.0,4d76b816-4ca3-4a92-bbd3-489819b6821b,,,,PG,,ACT,,[],38.0,,1762441804089.0,#mikeconley-NBA-MIN-10,7,Conley,,,175,,,nba,['PG'],,MIN,,73,329468.0,Ohio State,mikeconley,Mike,Lawrence North (IN),PG,,2813.0,,mike,10.0,3195,Mike Conley,18.0
507,Josh Okogie,HOU,"SG,SF",27.2,152.88689097591305,Josh Okogie,1920,{'channel_id': '1117316037721739264'},,1.0,1938fb4b-347a-43fd-ba41-1abdb9540699,,4D256A901B62,1998-09-01,True,,okogie,,Josh Okogie,598.0,7.0,1920,20002006.0,23ef2bb4-e11a-46ed-bc4f-5314321de04d,,,,SG,,ACT,,[],27.0,,1762445103123.0,#joshokogie-NBA-HOU-20,5,Okogie,,,213,,,nba,"['PF', 'SF']",,HOU,,76,941460.0,Georgia Tech,joshokogie,Josh,Shiloh (GA),SF,,4436.0,,josh,20.0,4065663,Josh Okogie,7.0
508,Royce O'Neale,PHO,"SF,PF",32.4,148.58377301969995,Royce O'Neale,1841,{'channel_id': '1113936529627021312'},,1.0,32526c95-bc6e-4d28-a751-c4200904d80b,,CAF8DE2F60DC,1993-06-05,True,,oneale,,Royce O'Neale,175.0,8.0,1841,20001913.0,5ffee3f0-4e18-4bd7-b893-81f335111761,,,,PF,,ACT,,[],32.0,,1762540207502.0,#royceoneale-NBA-PHX-0,3,O'Neale,,,226,,,nba,"['PF', 'SF']",,PHX,,78,604479.0,Baylor,royceoneale,Royce,Harker Heights (TX),SF,,3977.0,,royce,0.0,2583632,Royce O'Neale,8.0
509,Matisse Thybulle,POR,"SG,SF",28.7,144.289218487962,Matisse Thybulle,2017,{'channel_id': '1113936533968125952'},Thumb,4.0,8b43c272-c16b-40c7-a4d5-7bbcefeb1816,,805BF30F4B70,1997-03-04,True,,thybulle,,Matisse Thybulle,556.0,6.0,2017,20002288.0,c90b91a6-f684-4305-bf03-697ea7daf402,,,,PF,,ACT,,[],28.0,,1761984949813.0,#matissethybulle-NBA-POR-4,0,Thybulle,,,202,,Out,nba,"['SF', 'SG']",,POR,,77,884169.0,Washington,matissethybulle,Matisse,Eastside Catholic (WA),SF,,4802.0,,matisse,4.0,3907498,Matisse Thybulle,6.0
510,Isaiah Mobley,FA,"SF,PF",26.1,140.0031933650771,Isaiah Mobley,2460,{'channel_id': '1120555052205879296'},,,af4bed90-a355-44e6-a5b7-38c479f4a2b4,,BC60DA961414,1999-09-24,True,,mobley,,Isaiah Mobley,799.0,2.0,2460,20002928.0,,,,,,,FA,,[],26.0,,1744668039764.0,#isaiahmobley-NBA-FA,0,Mobley,,,238,,,nba,"['PF', 'SF']",,,,80,1185352.0,USC,isaiahmobley,Isaiah,Rancho Christian School (CA),PF,,5639.0,,isaiah,,4432815,Isaiah Mobley,1.0
511,Cam Reddish,LAL,"SG,SF",26.2,135.72566383769663,Cam Reddish,2049,{'channel_id': '1113936507275575296'},,,8f10f30f-cab7-43e1-be6b-736cd8700081,,2795C59DE835,1999-09-01,True,,reddish,,Cam Reddish,542.0,5.0,2049,20002276.0,,,,,,,FA,,[],26.0,,1743093322269.0,#camreddish-NBA-FA,8,Reddish,,,230,,,nba,"['PF', 'SF']",,,,79,1132027.0,Duke,camreddish,Cam,Westtown School (PA),SF,,4772.0,,cam,,,,
512,Jaxson Hayes,LAL,C,25.5,131.45659629314832,Jaxson Hayes,2053,{'channel_id': '1113936506835173376'},,2.0,582db35d-33ae-4913-9bb3-5de4fb763e46,,0977663618DB,2000-05-23,True,,hayes,,Jaxson Hayes,378.0,6.0,2053,20002274.0,7dd0d3fe-90a2-4bd7-aec4-197def28882a,,,,C,,ACT,,[],25.0,,1762375222151.0,#jaxsonhayes-NBA-LAL-11,8,Hayes,,,220,,,nba,"['C', 'PF']",,LAL,,84,1140887.0,Texas,jaxsonhayes,Jaxson,Moeller (OH),C,,4771.0,,jaxson,11.0,4397077,Jaxson Hayes,6.0
513,Mike Muscala,FA,"PF,C",34.4,127.1959573178392,Mike Muscala,1252,{'channel_id': '1153293196806082560'},,,7c636961-816a-4b44-8991-671df9d91d9c,,5E81AF71508D,1991-07-01,False,,muscala,,Mike Muscala,,10.0,1252,,,,,,,,RET,,[],34.0,,1720888835973.0,#mikemuscala-NBA-FA,8,Muscala,,,240,,,nba,['C'],,,,82,520388.0,Bucknell,mikemuscala,Mike,Roseville (MN),C,,3463.0,,mike,,,,
514,Harrison Barnes,SA,"SF,PF",33.4,122.94371369570399,Harrison Barnes,1092,{'channel_id': '1113936536451153920'},,1.0,ce8d0944-b277-499e-9701-02a5f1828615,,FAD3F380871C,1992-05-30,True,,barnes,,Harrison Barnes,188.0,13.0,1092,20000483.0,eaa9ccb5-2e4c-48f2-bfae-964f5c56aa6e,,,,PF,,ACT,,[],33.0,,1761927945947.0,#harrisonbarnes-NBA-SAS-40,1,Barnes,,,225,,,nba,"['C', 'PF']",,SAS,,79,552336.0,North Carolina,harrisonbarnes,Harrison,Ames (IA),PF,,3305.0,,harrison,40.0,6578,Harrison Barnes,13.0
515,Kyle Anderson,UTA,PF,32.1,118.69983240663714,Kyle Anderson,1548,{'channel_id': '1114001869153255424'},,3.0,2e49c27a-06c5-4c4a-87fd-69840b783947,,00AAC9DB4933,1993-09-20,True,,anderson,,Kyle Anderson,582.0,11.0,1548,20000659.0,,,,,SF,,ACT,,[],32.0,,1762014651025.0,#kyleanderson-NBA-UTA-2,2,Anderson,,,230,,,nba,['C'],,UTA,,80,697720.0,UCLA,kyleanderson,Kyle,St. Anthony (NJ),C,,3586.0,,kyle,2.0,2993874,Kyle Anderson,11.0
516,Andre Jackson Jr.,MIL,"SG,SF",24.0,114.46428062496307,Andre Jackson,2611,{'channel_id': '1113936526862974976'},,5.0,8aaf1808-f7af-4894-9b14-cc7655005313,,9A886FCC523E,2001-11-13,True,,jackson,,Andre Jackson,660.0,2.0,2611,20003059.0,de933f3a-eba2-422b-b2e7-cb30ed547794,,,,SG,,ACT,,[],23.0,,1762352719267.0,#andrejackson-NBA-MIL-44,7,Jackson,,,209,,,nba,"['SF', 'SG']",,MIL,,78,1231279.0,UConn,andrejackson,Andre,The Albany Academy (NY),SG,,5947.0,,andre,44.0,4432190,Andre Jackson Jr.,2.0
517,T.J. McConnell,IND,PG,33.6,110.23702571790818,T.J. McConnell,1602,{'channel_id': '1113936492150915072'},Hamstring,8.0,e3dfa2a2-6272-4f3f-adf0-dd5dadea9481,,D3988A0B4749,1992-03-25,True,,mcconnell,,T.J. McConnell,173.0,10.0,1602,20001525.0,,,,,PG,Soreness,ACT,,[],33.0,,1760038845055.0,#tjmcconnell-NBA-IND-9,3,McConnell,,,190,,Out,nba,['PG'],,IND,,73,551787.0,Arizona,tjmcconnell,T.J.,Chartiers Valley (PA),PG,,3760.0,,tj,9.0,2530530,T.J. McConnell,10.0
518,Jaylin Williams,OKC,"PF,C",23.4,106.01803524409479,Jaylin Williams,2475,{'channel_id': '1113936531631898624'},,2.0,4965ef48-7aa9-4eae-a923-5023ff7ab1eb,,3B7EBDB020FA,2002-06-29,True,,williams,,Jaylin Williams,379.0,3.0,2475,20002921.0,32b125e2-a412-42e4-81ac-329f053f9f23,,,,C,,ACT,,[],23.0,,1762322417001.0,#jaylinwilliams-NBA-OKC-6,7,Williams,,,240,,,nba,['C'],,OKC,,81,1231367.0,Arkansas,jaylinwilliams,Jaylin,Northside (AR),C,,5690.0,,jaylin,6.0,4432823,Jaylin Williams,3.0
519,Jaylin Williams,OKC,"PF,C",23.4,106.01803524409479,Jaylin Williams,2845,{'channel_id': '1144472522486460416'},,,75fc24e4-3203-4aaa-b3c7-c31387819d1a,,742B93D38386,2000-07-26,True,,williams,,Jaylin Williams,697.0,0.0,2845,,,,,,,,FA,,[],25.0,,1759112740532.0,#jaylinwilliams-NBA-FA,6,Williams,,,245,,,nba,"['PF', 'SF']",,,,80,1193435.0,Auburn,jaylinwilliams,Jaylin,Brantley County,PF,,6321.0,,jaylin,,4432823,Jaylin Williams,3.0
520,Duncan Robinson,DET,"SG,SF",31.5,101.80727695204223,Duncan Robinson,1961,"{'channel_id': '1113936524350586880', 'fantasy_positions': 'SF,SG'}",,1.0,18d35316-9f40-408c-abcc-ab49e06ef8e8,,6E6300DF8125,1994-04-22,True,,robinson,,Duncan Robinson,501.0,7.0,1961,20002057.0,74de2700-bb3b-4770-98b7-4c20677814cf,,,,SG,,ACT,,[],31.0,,1762094158220.0,#duncanrobinson-NBA-DET-55,9,Robinson,,,215,,,nba,"['SF', 'SG']",,DET,,79,854591.0,Michigan,duncanrobinson,Duncan,Phillips Exeter Academy (NH),SF,,4470.0,,duncan,55.0,3157465,Duncan Robinson,7.0
521,Thomas Bryant,CLE,C,28.3,97.60471877869713,Thomas Bryant,1797,{'channel_id': '1114318987216310272'},,3.0,030424b9-7367-45e1-b9d4-c8dee3a89e53,,57D3FF1DB3C1,1997-07-31,True,,bryant,,Thomas Bryant,327.0,8.0,1797,20001852.0,6eaf3b9a-9461-4d09-b7c8-f99a4a7c22e2,,,,C,,ACT,,[],28.0,,1761662157057.0,#thomasbryant-NBA-CLE-3,0,Bryant,,,248,,,nba,['C'],,CLE,,81,896601.0,Indiana,thomasbryant,Thomas,Huntington Prep (WV),C,,4155.0,,thomas,3.0,3934723,Thomas Bryant,8.0
522,Jalen McDaniels,NO,"SF,PF",27.8,93.41032884796186,Jalen McDaniels,2027,{'channel_id': '1113936535331274752'},,,2e1e9cc8-b30b-490c-bd6a-a718340a371a,,B9B3587E19F7,1998-01-31,True,,mcdaniels,,Jalen McDaniels,710.0,5.0,2027,20002316.0,,,,,,,FA,,[],27.0,,1755824130009.0,#jalenmcdaniels-NBA-FA,8,McDaniels,,,205,,,nba,"['SF', 'SG']",,,,81,953063.0,San Diego State,jalenmcdaniels,Jalen,Federal Way (WA),SF,,4908.0,,jalen,,4066731,Jalen McDaniels,6.0
523,Kris Dunn,LAC,"PG,SG",31.6,89.22407546924114,Kris Dunn,1691,{'channel_id': '1113936520420524032'},,2.0,56c796d6-74d3-4881-9166-7f528e2b67f6,,F2D7DA1A1728,1994-03-18,True,,dunn,,Kris Dunn,588.0,9.0,1691,20001670.0,614ded35-dec0-4703-aaad-1abb645ad47b,,,,PG,,ACT,,[],31.0,,1762374622014.0,#krisdunn-NBA-LAC-8,2,Dunn,,,205,,,nba,"['PG', 'SG']",,LAC,,75,698968.0,Providence,krisdunn,Kris,New London (CT),SG,,3854.0,,kris,8.0,2991139,Kris Dunn,9.0
524,Drew Eubanks,SAC,C,28.8,85.04592713601414,Drew Eubanks,1951,{'channel_id': '1113936522312155136'},,2.0,0fbb8fd5-9b9c-48a2-a355-18aba7b5d9d5,,7EA33E29F217,1997-02-01,True,,eubanks,,Drew Eubanks,639.0,7.0,1951,20002045.0,ab199aae-ac30-4a73-96ac-a67ac1d2e8d1,,,,C,,ACT,,[],28.0,,1762418700365.0,#dreweubanks-NBA-SAC-19,4,Eubanks,,,245,,,nba,['C'],,SAC,,82,883573.0,Oregon State,dreweubanks,Drew,Reynolds (OR),C,,4416.0,,drew,19.0,3914285,Drew Eubanks,7.0
525,Yuta Watanabe,FA,"SF,PF",31.1,80.87585252440113,Yuta Watanabe,1926,{'channel_id': '1153293147384598528'},,,c7900e6e-e5ea-4670-a7bf-cb097f041b25,,FF770B153D45,1994-10-13,True,,watanabe,,Yuta Watanabe,587.0,5.0,1926,,,,,,,,FA,,[],31.0,,1722102045756.0,#yutawatanabe-NBA-FA,3,Watanabe,,,215,,,nba,"['PF', 'SF', 'SG']",,,,81,846639.0,George Washington,yutawatanabe,Yuta,St. Thomas More (CT),SF,,4473.0,,yuta,,,,
526,Johnny Davis,MEM,"SG,SF",23.7,76.71382049176464,Johnny Davis,2437,{'channel_id': '1113936496647208960'},,,51551f58-fc52-4403-abe5-4f5614804312,,7DA11610D10E,2002-02-27,True,,davis,,Johnny Davis,377.0,2.0,2437,20002877.0,,,,,,,FA,,[],23.0,,1740096615608.0,#johnnydavis-NBA-FA,1,Davis,,,195,,,nba,"['PG', 'SG']",,,,76,1231530.0,Wisconsin,johnnydavis,Johnny,La Crosse Central (WI),PG,,5637.0,,johnny,,,,
527,JT Thor,WAS,PF,23.2,72.55980007530707,JT Thor,2272,{'channel_id': '1130603629087047680'},,,652f9ae3-0dbf-47c4-bad3-6474b6521134,,1B13FDADEB63,2002-08-26,True,,thor,,JT Thor,768.0,3.0,2272,20002694.0,,,,,,,FA,,[],23.0,,1744562457818.0,#jtthor-NBA-FA,0,Thor,,,203,,,nba,"['C', 'PF']",,,,81,1251663.0,Auburn,jtthor,JT,Norcross (GA),PF,,5413.0,,jt,,4702233,JT Thor,3.0
528,Eric Gordon,PHI,"SG,SF",36.9,68.41376049069368,Eric Gordon,1277,{'channel_id': '1113936495401500672'},,4.0,f8d6c74c-e0bd-41ed-a814-f0b25259fe0a,,132A9BA2425E,1988-12-25,True,,gordon,,Eric Gordon,557.0,17.0,1277,20000471.0,c765b0e0-2f03-4613-8554-8cd052d39f68,,,,SG,,ACT,,[],36.0,,1761619553736.0,#ericgordon-NBA-PHI-23,0,Gordon,,,215,,,nba,"['SF', 'SG']",,PHI,,75,401085.0,Indiana,ericgordon,Eric,North Central (IN),SG,,2926.0,,eric,23.0,3431,Eric Gordon,17.0
529,Dennis Smith Jr.,FA,PG,28.0,64.27567113067744,Dennis Smith,1856,{'channel_id': '1153292259039399936'},,,8bfafad0-c7ac-4eca-8bba-60cf72180545,,EB74BE71F2AA,1997-11-25,True,,smith,,Dennis Smith,599.0,7.0,1856,20001826.0,,,,,,,FA,,[],27.0,,1760239508231.0,#dennissmith-NBA-FA,1,Smith,,,205,,,nba,"['PG', 'SG']",,,,74,942015.0,North Carolina State,dennissmith,Dennis,Trinity Christian (NC),PG,,4109.0,,dennis,,4065697,Dennis Smith Jr.,7.0
530,Jose Alvarado,NO,PG,27.6,60.14550156374935,Jose Alvarado,2322,{'channel_id': '1113936513470562304'},,2.0,8d6caab5-3a9a-4994-bde0-9fe14032efd7,,263BB1AE6BF6,1998-04-12,True,,alvarado,,Jose Alvarado,514.0,4.0,2322,20002732.0,68b815b1-9fe7-4d69-b044-9b2bc40adc47,,,,PG,,ACT,,[],27.0,,1762374021889.0,#josealvarado-NBA-NOP-15,1,Alvarado,,,179,,,nba,['PG'],,NOP,,72,1060919.0,Georgia Tech,josealvarado,Jose,Christ the King (NY),PG,,5424.0,,jose,15.0,4277869,Jose Alvarado,4.0
531,Keita Bates-Diop,NY,"SF,PF",29.8,56.023221532796015,Keita Bates-Diop,1921,{'channel_id': '1113936502334685184'},,,af3416bc-38fb-46ca-9b03-72a88d7fda35,,C3FAFA75F09E,1996-01-23,True,,batesdiop,,Keita Bates-Diop,,6.0,1921,,,,,,,,FA,,[],29.0,,1729611352239.0,#keitabatesdiop-NBA-FA,4,Bates-Diop,,,229,,,nba,"['PF', 'SF']",,,,80,844045.0,Ohio State,keitabatesdiop,Keita,University (IL),PF,,4378.0,,keita,,,,
532,Dante Exum,DAL,"PG,SG",30.3,51.908800953757236,Dante Exum,1555,{'channel_id': '1113936527680864256'},Knee,5.0,0d187d04-4cd9-44b3-9a29-408fac5b011e,,95DD02BC1803,1995-07-13,True,,exum,,Danté Exum,507.0,9.0,1555,20000841.0,17a7f246-5093-428e-87d0-c9748e1e965a,,,,PG,,ACT,,[],30.0,,1762471501409.0,#danteexum-NBA-DAL-0,7,Exum,,,214,,Out,nba,"['PG', 'SF', 'SG']",,DAL,,77,830636.0,,danteexum,Danté,Lake Ginninderra (AUS),SG,,3568.0,,dante,0.0,3102528,Dante Exum,9.0
533,Patrick Baldwin Jr.,LAC,PF,23.0,47.80220991432907,Patrick Baldwin,2436,{'channel_id': '1113936495518941184'},,,003883ca-cd7e-4b58-99d7-6fef54afdfeb,,F8126C4371F7,2002-11-18,True,,baldwin,,Patrick Baldwin,,3.0,2436,20002862.0,,,,,,,FA,,[],22.0,,1760815505551.0,#patrickbaldwin-NBA-FA,0,Baldwin,,,220,,,nba,['SF'],,,,84,1324451.0,Milwaukee,patrickbaldwin,Patrick,Hamilton (WI),SF,,5721.0,,patrick,,4433246,Patrick Baldwin Jr.,3.0
534,Jalen Hood-Schifino,PHI,"SG,SF",22.4,43.70341867264142,Jalen Hood-Schifino,2572,{'channel_id': '1113936507728560128'},,,c8e15c45-76d9-45ad-908e-9bea625782bb,,9DF5B758F946,2003-06-19,True,,hoodschifino,,Jalen Hood-Schifino,764.0,1.0,2572,20003045.0,,,,,,,FA,,[],22.0,,1759355758001.0,#jalenhoodschifino-NBA-FA,7,Hood-Schifino,,,210,,,nba,"['PF', 'SF', 'SG']",,,,77,1402780.0,Indiana,jalenhoodschifino,Jalen,Montverde Academy (FL),SF,,5897.0,,jalen,,4433626,Jalen Hood-Schifino,2.0
535,David Roddy,HOU,SF,24.6,39.612397655975656,David Roddy,2443,{'channel_id': '1113936529740267520'},,,339eff07-4d8e-42c6-9a47-900e94b13654,,97F334BA80EE,2001-03-27,True,,roddy,,David Roddy,660.0,3.0,2443,20002916.0,,,,,,,FA,,[],24.0,,1760649930893.0,#davidroddy-NBA-FA,0,Roddy,,,255,,,nba,"['PF', 'SF']",,,,77,1193593.0,Colorado State,davidroddy,David,Breck School (MN),PF,,5713.0,,david,,4593041,David Roddy,3.0
536,Jericho Sims,MIL,C,27.0,35.5291174594804,Jericho Sims,2257,{'channel_id': '1113936487277133824'},,3.0,56003e58-6b25-4f22-9d97-020b3d1f6616,,30E287616A4E,1998-10-20,True,,sims,,Jericho Sims,343.0,4.0,2257,20002691.0,d9841514-7c9f-41e8-990c-18ba19569f31,,,,C,,ACT,,[],27.0,,1762352419275.0,#jerichosims-NBA-MIL-0,2,Sims,,,250,,,nba,['C'],,MIL,,82,1071933.0,Texas,jerichosims,Jericho,Cristo Ray Jesuit (MN),C,,5389.0,,jericho,0.0,4277922,Jericho Sims,4.0
